report_date,state,confirmed,deaths,new_cases,new_deaths,cfr
2021-07-04,Alabama,551298,11358,0.0,0.0,0.0206
2021-07-05,Alabama,551298,11358,0.0,0.0,0.0206
2021-07-06,Alabama,551298,11358,0.0,0.0,0.0206
2021-07-07,Alabama,552911,11387,1613.0,29.0,0.0206
2021-07-08,Alabama,552911,11387,0.0,0.0,0.0206
2021-07-09,Alabama,554071,11398,1160.0,11.0,0.0206
2021-07-10,Alabama,554605,11402,534.0,4.0,0.0206
2021-07-11,Alabama,554605,11402,0.0,0.0,0.0206
2021-07-12,Alabama,555215,11402,610.0,0.0,0.0205
2021-07-13,Alabama,555215,11402,0.0,0.0,0.0205
2021-07-14,Alabama,556613,11428,1398.0,26.0,0.0205
2021-07-15,Alabama,557578,11439,965.0,11.0,0.0205
2021-07-16,Alabama,558577,11442,999.0,3.0,0.0205
2021-07-17,Alabama,559478,11443,901.0,1.0,0.0205
2021-07-18,Alabama,560202,11443,724.0,0.0,0.0204
2021-07-19,Alabama,560920,11443,718.0,0.0,0.0204
2021-07-20,Alabama,562311,11460,1391.0,17.0,0.0204
2021-07-21,Alabama,563943,11462,1632.0,2.0,0.0203
2021-07-22,Alabama,565510,11468,1567.0,6.0,0.0203
2021-07-23,Alabama,567243,11472,1733.0,4.0,0.0202
2021-07-24,Alabama,569131,11483,1888.0,11.0,0.0202
2021-07-25,Alabama,570667,11483,1536.0,0.0,0.0201
2021-07-26,Alabama,572070,11483,1403.0,0.0,0.0201
2021-07-27,Alabama,574737,11492,2667.0,9.0,0.02
2021-07-28,Alabama,577463,11510,2726.0,18.0,0.0199
2021-07-29,Alabama,577463,11510,0.0,0.0,0.0199
2021-07-30,Alabama,577463,11510,0.0,0.0,0.0199
2021-07-31,Alabama,585607,11536,8144.0,26.0,0.0197
2021-08-01,Alabama,587405,11536,1798.0,0.0,0.0196
2021-08-02,Alabama,589110,11536,1705.0,0.0,0.0196
2021-08-03,Alabama,592417,11542,3307.0,6.0,0.0195
2021-08-04,Alabama,595816,11561,3399.0,19.0,0.0194
2021-08-05,Alabama,599633,11574,3817.0,13.0,0.0193
2021-08-06,Alabama,603318,11600,3685.0,26.0,0.0192
2021-08-07,Alabama,607209,11624,3891.0,24.0,0.0191
2021-08-08,Alabama,607209,11624,0.0,0.0,0.0191
2021-08-09,Alabama,612086,11625,4877.0,1.0,0.019
2021-08-10,Alabama,615901,11648,3815.0,23.0,0.0189
2021-08-11,Alabama,619752,11689,3851.0,41.0,0.0189
2021-08-12,Alabama,623919,11724,4167.0,35.0,0.0188
2021-08-13,Alabama,627905,11765,3986.0,41.0,0.0187
2021-08-14,Alabama,627905,11765,0.0,0.0,0.0187
2021-08-15,Alabama,634897,11798,6992.0,33.0,0.0186
2021-08-16,Alabama,637363,11799,2466.0,1.0,0.0185
2021-08-17,Alabama,641386,11832,4023.0,33.0,0.0184
2021-08-18,Alabama,645851,11872,4465.0,40.0,0.0184
2021-08-19,Alabama,649741,11914,3890.0,42.0,0.0183
2021-08-20,Alabama,653540,11942,3799.0,28.0,0.0183
2021-08-21,Alabama,659750,12000,6210.0,58.0,0.0182
2021-08-22,Alabama,663065,12000,3315.0,0.0,0.0181
2021-08-23,Alabama,665653,12000,2588.0,0.0,0.018
2021-08-24,Alabama,665653,12000,0.0,0.0,0.018
2021-08-25,Alabama,665653,12000,0.0,0.0,0.018
2021-08-26,Alabama,676795,12103,11142.0,103.0,0.0179
2021-08-27,Alabama,681828,12153,5033.0,50.0,0.0178
2021-08-28,Alabama,688018,12219,6190.0,66.0,0.0178
2021-08-29,Alabama,691451,12222,3433.0,3.0,0.0177
2021-08-30,Alabama,694523,12222,3072.0,0.0,0.0176
2021-08-31,Alabama,699729,12283,5206.0,61.0,0.0176
2021-09-01,Alabama,704420,12291,4691.0,8.0,0.0174
2021-09-02,Alabama,709732,12330,5312.0,39.0,0.0174
2021-09-03,Alabama,714860,12394,5128.0,64.0,0.0173
2021-09-04,Alabama,719280,12414,4420.0,20.0,0.0173
2021-09-05,Alabama,722122,12415,2842.0,1.0,0.0172
2021-09-06,Alabama,724688,12416,2566.0,1.0,0.0171
2021-09-07,Alabama,727360,12420,2672.0,4.0,0.0171
2021-09-08,Alabama,732151,12488,4791.0,68.0,0.0171
2021-09-09,Alabama,736518,12552,4367.0,64.0,0.017
2021-09-10,Alabama,741318,12605,4800.0,53.0,0.017
2021-09-11,Alabama,745812,12673,4494.0,68.0,0.017
2021-09-12,Alabama,747606,12676,1794.0,3.0,0.017
2021-09-13,Alabama,750298,12678,2692.0,2.0,0.0169
2021-09-14,Alabama,754242,12718,3944.0,40.0,0.0169
2021-09-15,Alabama,757893,12784,3651.0,66.0,0.0169
2021-09-16,Alabama,761865,12856,3972.0,72.0,0.0169
2021-09-17,Alabama,764839,13048,2974.0,192.0,0.0171
2021-09-18,Alabama,768301,13209,3462.0,161.0,0.0172
2021-09-19,Alabama,770391,13210,2090.0,1.0,0.0171
2021-09-20,Alabama,772311,13210,1920.0,0.0,0.0171
2021-09-21,Alabama,775531,13460,3220.0,250.0,0.0174
2021-09-22,Alabama,778549,13665,3018.0,205.0,0.0176
2021-09-23,Alabama,781915,13798,3366.0,133.0,0.0176
2021-09-24,Alabama,784484,13921,2569.0,123.0,0.0177
2021-09-25,Alabama,787421,14022,2937.0,101.0,0.0178
2021-09-26,Alabama,789054,14022,1633.0,0.0,0.0178
2021-09-27,Alabama,790648,14025,1594.0,3.0,0.0177
2021-09-28,Alabama,792632,14155,1984.0,130.0,0.0179
2021-09-29,Alabama,794773,14200,2141.0,45.0,0.0179
2021-09-30,Alabama,796475,14299,1702.0,99.0,0.018
2021-10-01,Alabama,798320,14393,1845.0,94.0,0.018
2021-10-02,Alabama,799800,14469,1480.0,76.0,0.0181
2021-10-03,Alabama,800692,14470,892.0,1.0,0.0181
2021-10-04,Alabama,801428,14471,736.0,1.0,0.0181
2021-10-05,Alabama,802977,14542,1549.0,71.0,0.0181
2021-10-06,Alabama,804249,14612,1272.0,70.0,0.0182
2021-10-07,Alabama,805511,14675,1262.0,63.0,0.0182
2021-10-08,Alabama,806560,14756,1049.0,81.0,0.0183
2021-10-09,Alabama,807479,14857,919.0,101.0,0.0184
2021-10-10,Alabama,808132,14858,653.0,1.0,0.0184
2021-10-11,Alabama,808599,14859,467.0,1.0,0.0184
2021-10-12,Alabama,809485,14869,886.0,10.0,0.0184
2021-10-13,Alabama,810501,14980,1016.0,111.0,0.0185
2021-10-14,Alabama,811551,15101,1050.0,121.0,0.0186
2021-10-15,Alabama,812694,15142,1143.0,41.0,0.0186
2021-10-16,Alabama,813481,15179,787.0,37.0,0.0187
2021-10-17,Alabama,814025,15179,544.0,0.0,0.0186
2021-10-18,Alabama,814363,15179,338.0,0.0,0.0186
2021-10-19,Alabama,815324,15263,961.0,84.0,0.0187
2021-10-20,Alabama,815989,15311,665.0,48.0,0.0188
2021-10-21,Alabama,817054,15320,1065.0,9.0,0.0188
2021-10-22,Alabama,818652,15378,1598.0,58.0,0.0188
2021-10-23,Alabama,819597,15406,945.0,28.0,0.0188
2021-10-24,Alabama,820011,15407,414.0,1.0,0.0188
2021-10-25,Alabama,820312,15407,301.0,0.0,0.0188
2021-10-26,Alabama,821255,15424,943.0,17.0,0.0188
2021-10-27,Alabama,828648,15432,7393.0,8.0,0.0186
2021-10-28,Alabama,830789,15484,2141.0,52.0,0.0186
2021-10-29,Alabama,831165,15532,376.0,48.0,0.0187
2021-10-30,Alabama,831653,15573,488.0,41.0,0.0187
2021-10-31,Alabama,832047,15573,394.0,0.0,0.0187
2021-11-01,Alabama,832264,15573,217.0,0.0,0.0187
2021-11-02,Alabama,833009,15629,745.0,56.0,0.0188
2021-11-03,Alabama,833493,15676,484.0,47.0,0.0188
2021-11-04,Alabama,834582,15734,1089.0,58.0,0.0189
2021-11-05,Alabama,835157,15786,575.0,52.0,0.0189
2021-11-06,Alabama,835740,15834,583.0,48.0,0.0189
2021-11-07,Alabama,836032,15834,292.0,0.0,0.0189
2021-11-08,Alabama,836255,15834,223.0,0.0,0.0189
2021-11-09,Alabama,837250,15879,995.0,45.0,0.019
2021-11-10,Alabama,837428,15917,178.0,38.0,0.019
2021-11-11,Alabama,838114,15934,686.0,17.0,0.019
2021-11-12,Alabama,838836,15934,722.0,0.0,0.019
2021-11-13,Alabama,839436,15981,600.0,47.0,0.019
2021-11-14,Alabama,839695,15981,259.0,0.0,0.019
2021-11-15,Alabama,839953,15981,258.0,0.0,0.019
2021-11-16,Alabama,840495,15999,542.0,18.0,0.019
2021-11-17,Alabama,840991,16025,496.0,26.0,0.0191
2021-11-18,Alabama,841483,16043,492.0,18.0,0.0191
2021-11-19,Alabama,841956,16063,473.0,20.0,0.0191
2021-11-20,Alabama,842636,16073,680.0,10.0,0.0191
2021-11-21,Alabama,842908,16073,272.0,0.0,0.0191
2021-11-22,Alabama,843161,16073,253.0,0.0,0.0191
2021-11-23,Alabama,843780,16086,619.0,13.0,0.0191
2021-11-24,Alabama,844196,16102,416.0,16.0,0.0191
2021-11-25,Alabama,844594,16115,398.0,13.0,0.0191
2021-11-26,Alabama,844594,16115,0.0,0.0,0.0191
2021-11-27,Alabama,844951,16115,357.0,0.0,0.0191
2021-11-28,Alabama,845108,16115,157.0,0.0,0.0191
2021-11-29,Alabama,845284,16116,176.0,1.0,0.0191
2021-11-30,Alabama,845761,16119,477.0,3.0,0.0191
2021-12-01,Alabama,846297,16143,536.0,24.0,0.0191
2021-12-02,Alabama,847064,16157,767.0,14.0,0.0191
2021-12-03,Alabama,847659,16172,595.0,15.0,0.0191
2021-12-04,Alabama,848137,16185,478.0,13.0,0.0191
2021-12-05,Alabama,848498,16185,361.0,0.0,0.0191
2021-12-06,Alabama,848779,16185,281.0,0.0,0.0191
2021-12-07,Alabama,849409,16199,630.0,14.0,0.0191
2021-12-08,Alabama,850096,16203,687.0,4.0,0.0191
2021-12-09,Alabama,850645,16203,549.0,0.0,0.019
2021-12-10,Alabama,851237,16243,592.0,40.0,0.0191
2021-12-11,Alabama,851950,16265,713.0,22.0,0.0191
2021-12-12,Alabama,852280,16265,330.0,0.0,0.0191
2021-12-13,Alabama,852574,16265,294.0,0.0,0.0191
2021-12-14,Alabama,854229,16285,1655.0,20.0,0.0191
2021-12-15,Alabama,854876,16304,647.0,19.0,0.0191
2021-12-16,Alabama,855692,16320,816.0,16.0,0.0191
2021-12-17,Alabama,856600,16343,908.0,23.0,0.0191
2021-12-18,Alabama,857292,16353,692.0,10.0,0.0191
2021-12-19,Alabama,857844,16353,552.0,0.0,0.0191
2021-12-20,Alabama,858396,16353,552.0,0.0,0.0191
2021-12-21,Alabama,859650,16368,1254.0,15.0,0.019
2021-12-22,Alabama,861110,16380,1460.0,12.0,0.019
2021-12-23,Alabama,863170,16402,2060.0,22.0,0.019
2021-12-24,Alabama,865636,16418,2466.0,16.0,0.019
2021-12-25,Alabama,868085,16418,2449.0,0.0,0.0189
2021-12-26,Alabama,868948,16418,863.0,0.0,0.0189
2021-12-27,Alabama,870627,16418,1679.0,0.0,0.0189
2021-12-28,Alabama,874332,16436,3705.0,18.0,0.0188
2021-12-29,Alabama,880307,16454,5975.0,18.0,0.0187
2021-12-30,Alabama,888563,16455,8256.0,1.0,0.0185
2021-12-31,Alabama,896614,16455,8051.0,0.0,0.0184
2022-01-01,Alabama,896614,16455,0.0,0.0,0.0184
2022-01-02,Alabama,909541,16455,12927.0,0.0,0.0181
2022-01-03,Alabama,913603,16455,4062.0,0.0,0.018
2022-01-04,Alabama,921175,16496,7572.0,41.0,0.0179
2022-01-05,Alabama,932250,16503,11075.0,7.0,0.0177
2022-01-06,Alabama,944876,16543,12626.0,40.0,0.0175
2022-01-07,Alabama,957848,16585,12972.0,42.0,0.0173
2022-01-08,Alabama,966180,16624,8332.0,39.0,0.0172
2022-01-09,Alabama,978632,16624,12452.0,0.0,0.017
2022-01-10,Alabama,984882,16624,6250.0,0.0,0.0169
2022-01-11,Alabama,993418,16630,8536.0,6.0,0.0167
2022-01-12,Alabama,1004622,16641,11204.0,11.0,0.0166
2022-01-13,Alabama,1004622,16641,0.0,0.0,0.0166
2022-01-14,Alabama,1004622,16641,0.0,0.0,0.0166
2022-01-15,Alabama,1004622,16641,0.0,0.0,0.0166
2022-01-16,Alabama,1056478,16734,51856.0,93.0,0.0158
2022-01-17,Alabama,1064536,16734,8058.0,0.0,0.0157
2022-01-18,Alabama,1071264,16734,6728.0,0.0,0.0156
2022-01-19,Alabama,1088370,16756,17106.0,22.0,0.0154
2022-01-20,Alabama,1104356,16792,15986.0,36.0,0.0152
2022-01-21,Alabama,1120881,16824,16525.0,32.0,0.015
2022-01-22,Alabama,1137387,16826,16506.0,2.0,0.0148
2022-01-23,Alabama,1147194,16826,9807.0,0.0,0.0147
2022-01-24,Alabama,1153149,16826,5955.0,0.0,0.0146
2022-01-25,Alabama,1161929,16914,8780.0,88.0,0.0146
2022-01-26,Alabama,1153149,16826,0.0,0.0,0.0146
2022-01-27,Alabama,1153149,16826,0.0,0.0,0.0146
2022-01-28,Alabama,1195557,17047,42408.0,221.0,0.0143
2022-01-29,Alabama,1206308,17086,10751.0,39.0,0.0142
2022-01-30,Alabama,1212798,17086,6490.0,0.0,0.0141
2022-01-31,Alabama,1218257,17086,5459.0,0.0,0.014
2022-02-01,Alabama,1223896,17146,5639.0,60.0,0.014
2022-02-02,Alabama,1229300,17215,5404.0,69.0,0.014
2022-02-03,Alabama,1229300,17215,0.0,0.0,0.014
2022-02-04,Alabama,1240496,17371,11196.0,156.0,0.014
2022-02-05,Alabama,1242420,17371,1924.0,0.0,0.014
2022-02-06,Alabama,1242420,17371,0.0,0.0,0.014
2022-02-07,Alabama,1245876,17387,3456.0,16.0,0.014
2022-02-08,Alabama,1250383,17407,4507.0,20.0,0.0139
2022-02-09,Alabama,1254032,17452,3649.0,45.0,0.0139
2022-02-10,Alabama,1256745,17502,2713.0,50.0,0.0139
2022-02-11,Alabama,1259580,17505,2835.0,3.0,0.0139
2022-02-12,Alabama,1262018,17571,2438.0,66.0,0.0139
2022-02-13,Alabama,1263072,17571,1054.0,0.0,0.0139
2022-02-14,Alabama,1263796,17571,724.0,0.0,0.0139
2022-02-15,Alabama,1265932,17656,2136.0,85.0,0.0139
2022-02-16,Alabama,1267907,17749,1975.0,93.0,0.014
2022-02-17,Alabama,1270015,17787,2108.0,38.0,0.014
2022-02-18,Alabama,1271455,17877,1440.0,90.0,0.0141
2022-02-19,Alabama,1272608,17933,1153.0,56.0,0.0141
2022-02-20,Alabama,1273092,17933,484.0,0.0,0.0141
2022-02-21,Alabama,1273484,17933,392.0,0.0,0.0141
2022-02-22,Alabama,1274123,17938,639.0,5.0,0.0141
2022-02-23,Alabama,1275355,18007,1232.0,69.0,0.0141
2022-02-24,Alabama,1276580,18102,1225.0,95.0,0.0142
2022-02-25,Alabama,1277837,18186,1257.0,84.0,0.0142
2022-02-26,Alabama,1279006,18225,1169.0,39.0,0.0142
2022-02-27,Alabama,1279364,18225,358.0,0.0,0.0142
2022-02-28,Alabama,1279565,18225,201.0,0.0,0.0142
2022-03-01,Alabama,1280351,18287,786.0,62.0,0.0143
2022-03-02,Alabama,1281610,18335,1259.0,48.0,0.0143
2022-03-03,Alabama,1282372,18407,762.0,72.0,0.0144
2022-03-04,Alabama,1282945,18480,573.0,73.0,0.0144
2022-03-05,Alabama,1282945,18480,0.0,0.0,0.0144
2022-03-06,Alabama,1282945,18480,0.0,0.0,0.0144
2022-03-07,Alabama,1286655,18569,3710.0,89.0,0.0144
2022-03-08,Alabama,1287286,18648,631.0,79.0,0.0145
2022-03-09,Alabama,1287822,18694,536.0,46.0,0.0145
2022-03-10,Alabama,1288454,18766,632.0,72.0,0.0146
2022-03-11,Alabama,1288999,18832,545.0,66.0,0.0146
2022-03-12,Alabama,1288999,18832,0.0,0.0,0.0146
2022-03-13,Alabama,1288999,18832,0.0,0.0,0.0146
2022-03-14,Alabama,1289510,18890,511.0,58.0,0.0146
2022-03-15,Alabama,1289727,18943,217.0,53.0,0.0147
2022-03-16,Alabama,1290165,18944,438.0,1.0,0.0147
2022-03-17,Alabama,1290692,18998,527.0,54.0,0.0147
2022-03-18,Alabama,1291186,19038,494.0,40.0,0.0147
2022-03-19,Alabama,1291186,19038,0.0,0.0,0.0147
2022-03-20,Alabama,1291186,19038,0.0,0.0,0.0147
2022-03-21,Alabama,1291561,19093,375.0,55.0,0.0148
2022-03-22,Alabama,1291761,19139,200.0,46.0,0.0148
2022-03-23,Alabama,1291946,19169,185.0,30.0,0.0148
2022-03-24,Alabama,1292344,19173,398.0,4.0,0.0148
2022-03-25,Alabama,1292508,19210,164.0,37.0,0.0149
2022-03-26,Alabama,1292508,19210,0.0,0.0,0.0149
2022-03-27,Alabama,1292508,19210,0.0,0.0,0.0149
2022-03-28,Alabama,1294532,19234,2024.0,24.0,0.0149
2022-03-29,Alabama,1294816,19280,284.0,46.0,0.0149
2022-03-30,Alabama,1295069,19284,253.0,4.0,0.0149
2022-03-31,Alabama,1295327,19290,258.0,6.0,0.0149
2022-04-01,Alabama,1295353,19294,26.0,4.0,0.0149
2022-04-02,Alabama,1295468,19313,115.0,19.0,0.0149
2022-04-03,Alabama,1295468,19313,0.0,0.0,0.0149
2022-04-04,Alabama,1295892,19334,424.0,21.0,0.0149
2022-04-05,Alabama,1296129,19362,237.0,28.0,0.0149
2022-04-06,Alabama,1296348,19374,219.0,12.0,0.0149
2022-04-07,Alabama,1296558,19374,210.0,0.0,0.0149
2022-04-08,Alabama,1296730,19376,172.0,2.0,0.0149
2022-04-09,Alabama,1296730,19376,0.0,0.0,0.0149
2022-04-10,Alabama,1296730,19376,0.0,0.0,0.0149
2022-04-11,Alabama,1297091,19379,361.0,3.0,0.0149
2022-04-12,Alabama,1297305,19417,214.0,38.0,0.015
2022-04-13,Alabama,1297461,19441,156.0,24.0,0.015
2022-04-14,Alabama,1297649,19475,188.0,34.0,0.015
2022-04-15,Alabama,1297869,19502,220.0,27.0,0.015
2022-04-16,Alabama,1297869,19502,0.0,0.0,0.015
2022-04-17,Alabama,1297869,19502,0.0,0.0,0.015
2022-04-18,Alabama,1298837,19510,968.0,8.0,0.015
2022-04-19,Alabama,1298473,19513,0.0,3.0,0.015
2022-04-20,Alabama,1298626,19524,153.0,11.0,0.015
2022-04-21,Alabama,1298880,19529,254.0,5.0,0.015
2022-04-22,Alabama,1299137,19541,257.0,12.0,0.015
2022-04-23,Alabama,1299137,19541,0.0,0.0,0.015
2022-04-24,Alabama,1299137,19541,0.0,0.0,0.015
2022-04-25,Alabama,1299816,19545,679.0,4.0,0.015
2022-04-26,Alabama,1300076,19545,260.0,0.0,0.015
2022-04-27,Alabama,1300278,19559,202.0,14.0,0.015
2022-04-28,Alabama,1300511,19561,233.0,2.0,0.015
2022-04-29,Alabama,1300733,19567,222.0,6.0,0.015
2022-04-30,Alabama,1300733,19567,0.0,0.0,0.015
2022-05-01,Alabama,1300733,19567,0.0,0.0,0.015
2022-05-02,Alabama,1301171,19570,438.0,3.0,0.015
2022-05-03,Alabama,1301463,19585,292.0,15.0,0.015
2022-05-04,Alabama,1301805,19590,342.0,5.0,0.015
2022-05-05,Alabama,1302155,19593,350.0,3.0,0.015
2022-05-06,Alabama,1302397,19601,242.0,8.0,0.015
2022-05-07,Alabama,1302397,19601,0.0,0.0,0.015
2022-05-08,Alabama,1302397,19601,0.0,0.0,0.015
2022-05-09,Alabama,1302945,19601,548.0,0.0,0.015
2022-05-10,Alabama,1303441,19606,496.0,5.0,0.015
2022-05-11,Alabama,1303835,19606,394.0,0.0,0.015
2022-05-12,Alabama,1304291,19623,456.0,17.0,0.015
2022-05-13,Alabama,1304710,19628,419.0,5.0,0.015
2022-05-14,Alabama,1304710,19628,0.0,0.0,0.015
2022-05-15,Alabama,1304710,19628,0.0,0.0,0.015
2022-05-16,Alabama,1305665,19631,955.0,3.0,0.015
2022-05-17,Alabama,1306116,19633,451.0,2.0,0.015
2022-05-18,Alabama,1306662,19633,546.0,0.0,0.015
2022-05-19,Alabama,1307291,19641,629.0,8.0,0.015
2022-05-20,Alabama,1307883,19645,592.0,4.0,0.015
2022-05-21,Alabama,1307883,19645,0.0,0.0,0.015
2022-05-22,Alabama,1307883,19645,0.0,0.0,0.015
2022-05-23,Alabama,1309185,19649,1302.0,4.0,0.015
2022-05-24,Alabama,1309743,19650,558.0,1.0,0.015
2022-05-25,Alabama,1310513,19651,770.0,1.0,0.015
2022-05-26,Alabama,1311381,19651,868.0,0.0,0.015
2022-05-27,Alabama,1312437,19658,1056.0,7.0,0.015
2022-05-28,Alabama,1312437,19658,0.0,0.0,0.015
2022-05-29,Alabama,1312437,19658,0.0,0.0,0.015
2022-05-30,Alabama,1312437,19658,0.0,0.0,0.015
2022-05-31,Alabama,1314963,19664,2526.0,6.0,0.015
2022-06-01,Alabama,1315934,19664,971.0,0.0,0.0149
2022-06-02,Alabama,1317029,19664,1095.0,0.0,0.0149
2022-06-03,Alabama,1317029,19664,0.0,0.0,0.0149
2022-06-04,Alabama,1317029,19664,0.0,0.0,0.0149
2022-06-05,Alabama,1317029,19664,0.0,0.0,0.0149
2022-06-06,Alabama,1320708,19676,3679.0,12.0,0.0149
2022-06-07,Alabama,1321892,19676,1184.0,0.0,0.0149
2022-06-08,Alabama,1322957,19676,1065.0,0.0,0.0149
2022-06-09,Alabama,1324178,19684,1221.0,8.0,0.0149
2022-06-10,Alabama,1325361,19692,1183.0,8.0,0.0149
2022-06-11,Alabama,1325361,19692,0.0,0.0,0.0149
2022-06-12,Alabama,1325361,19692,0.0,0.0,0.0149
2022-06-13,Alabama,1328321,19695,2960.0,3.0,0.0148
2022-06-14,Alabama,1329827,19695,1506.0,0.0,0.0148
2022-06-15,Alabama,1331452,19696,1625.0,1.0,0.0148
2022-06-16,Alabama,1333137,19696,1685.0,0.0,0.0148
2022-06-17,Alabama,1334981,19696,1844.0,0.0,0.0148
2022-06-18,Alabama,1334981,19696,0.0,0.0,0.0148
2022-06-19,Alabama,1334981,19696,0.0,0.0,0.0148
2022-06-20,Alabama,1338177,19697,3196.0,1.0,0.0147
2022-06-21,Alabama,1340110,19697,1933.0,0.0,0.0147
2022-06-22,Alabama,1342150,19722,2040.0,25.0,0.0147
2022-06-23,Alabama,1344233,19723,2083.0,1.0,0.0147
2022-06-24,Alabama,1346268,19729,2035.0,6.0,0.0147
2022-06-25,Alabama,1346268,19729,0.0,0.0,0.0147
2022-06-26,Alabama,1346268,19729,0.0,0.0,0.0147
2022-06-27,Alabama,1350735,19734,4467.0,5.0,0.0146
2022-06-28,Alabama,1352915,19739,2180.0,5.0,0.0146
2022-06-29,Alabama,1355340,19740,2425.0,1.0,0.0146
2022-06-30,Alabama,1357266,19755,1926.0,15.0,0.0146
2022-07-01,Alabama,1359051,19759,1785.0,4.0,0.0145
2022-07-02,Alabama,1359051,19759,0.0,0.0,0.0145
2022-07-03,Alabama,1359051,19759,0.0,0.0,0.0145
2022-07-04,Alabama,1362388,19766,3337.0,7.0,0.0145
2022-07-05,Alabama,1363194,19766,806.0,0.0,0.0145
2022-07-06,Alabama,1367570,19766,4376.0,0.0,0.0145
2022-07-07,Alabama,1370792,19781,3222.0,15.0,0.0144
2022-07-08,Alabama,1373684,19786,2892.0,5.0,0.0144
2022-07-09,Alabama,1373684,19786,0.0,0.0,0.0144
2022-07-10,Alabama,1373684,19786,0.0,0.0,0.0144
2022-07-11,Alabama,1378259,19795,4575.0,9.0,0.0144
2022-07-12,Alabama,1382137,19804,3878.0,9.0,0.0143
2022-07-13,Alabama,1384836,19812,2699.0,8.0,0.0143
2022-07-14,Alabama,1387729,19821,2893.0,9.0,0.0143
2022-07-15,Alabama,1390333,19822,2604.0,1.0,0.0143
2022-07-16,Alabama,1390333,19822,0.0,0.0,0.0143
2022-07-17,Alabama,1390333,19822,0.0,0.0,0.0143
2022-07-18,Alabama,1396285,19828,5952.0,6.0,0.0142
2022-07-19,Alabama,1398986,19836,2701.0,8.0,0.0142
2022-07-20,Alabama,1401893,19852,2907.0,16.0,0.0142
2022-07-21,Alabama,1404810,19859,2917.0,7.0,0.0141
2022-07-22,Alabama,1407699,19872,2889.0,13.0,0.0141
2022-07-23,Alabama,1407699,19872,0.0,0.0,0.0141
2022-07-24,Alabama,1407699,19872,0.0,0.0,0.0141
2022-07-25,Alabama,1413426,19888,5727.0,16.0,0.0141
2022-07-26,Alabama,1416310,19889,2884.0,1.0,0.014
2022-07-27,Alabama,1419075,19890,2765.0,1.0,0.014
2022-07-28,Alabama,1421760,19890,2685.0,0.0,0.014
2022-07-29,Alabama,1424411,19891,2651.0,1.0,0.014
2022-07-30,Alabama,1424411,19891,0.0,0.0,0.014
2022-07-31,Alabama,1424411,19891,0.0,0.0,0.014
2022-08-01,Alabama,1424411,19891,0.0,0.0,0.014
2022-08-02,Alabama,1424411,19891,0.0,0.0,0.014
2022-08-03,Alabama,1424411,19891,0.0,0.0,0.014
2022-08-04,Alabama,1436458,19974,12047.0,83.0,0.0139
2022-08-05,Alabama,1436458,19974,0.0,0.0,0.0139
2022-08-06,Alabama,1436458,19974,0.0,0.0,0.0139
2022-08-07,Alabama,1436458,19974,0.0,0.0,0.0139
2022-08-08,Alabama,1436458,19974,0.0,0.0,0.0139
2022-08-09,Alabama,1436458,19974,0.0,0.0,0.0139
2022-08-10,Alabama,1436458,19974,0.0,0.0,0.0139
2022-08-11,Alabama,1449812,20026,13354.0,52.0,0.0138
2022-08-12,Alabama,1449812,20026,0.0,0.0,0.0138
2022-08-13,Alabama,1449812,20026,0.0,0.0,0.0138
2022-08-14,Alabama,1449812,20026,0.0,0.0,0.0138
2022-08-15,Alabama,1449812,20026,0.0,0.0,0.0138
2022-08-16,Alabama,1449812,20026,0.0,0.0,0.0138
2022-08-17,Alabama,1449812,20026,0.0,0.0,0.0138
2022-08-18,Alabama,1463933,20041,14121.0,15.0,0.0137
2022-08-19,Alabama,1463933,20041,0.0,0.0,0.0137
2022-08-20,Alabama,1463933,20041,0.0,0.0,0.0137
2022-08-21,Alabama,1463933,20041,0.0,0.0,0.0137
2022-08-22,Alabama,1463933,20041,0.0,0.0,0.0137
2022-08-23,Alabama,1463933,20041,0.0,0.0,0.0137
2022-08-24,Alabama,1463933,20041,0.0,0.0,0.0137
2022-08-25,Alabama,1479605,20048,15672.0,7.0,0.0135
2022-08-26,Alabama,1479605,20048,0.0,0.0,0.0135
2022-08-27,Alabama,1479605,20048,0.0,0.0,0.0135
2022-08-28,Alabama,1479605,20048,0.0,0.0,0.0135
2022-08-29,Alabama,1479605,20048,0.0,0.0,0.0135
2022-08-30,Alabama,1479605,20048,0.0,0.0,0.0135
2022-08-31,Alabama,1479605,20048,0.0,0.0,0.0135
2022-09-01,Alabama,1494300,20160,14695.0,112.0,0.0135
2022-09-02,Alabama,1494300,20160,0.0,0.0,0.0135
2022-09-03,Alabama,1494300,20160,0.0,0.0,0.0135
2022-09-04,Alabama,1494300,20160,0.0,0.0,0.0135
2022-09-05,Alabama,1494300,20160,0.0,0.0,0.0135
2022-09-06,Alabama,1494300,20160,0.0,0.0,0.0135
2022-09-07,Alabama,1494300,20160,0.0,0.0,0.0135
2022-09-08,Alabama,1504180,20239,9880.0,79.0,0.0135
2022-09-09,Alabama,1504180,20239,0.0,0.0,0.0135
2022-09-10,Alabama,1504180,20239,0.0,0.0,0.0135
2022-09-11,Alabama,1504180,20239,0.0,0.0,0.0135
2022-09-12,Alabama,1504180,20239,0.0,0.0,0.0135
2022-09-13,Alabama,1504180,20239,0.0,0.0,0.0135
2022-09-14,Alabama,1504180,20239,0.0,0.0,0.0135
2022-09-15,Alabama,1512134,20322,7954.0,83.0,0.0134
